# Sample generated by Stan
# stan_version_major=2
# stan_version_minor=17
# stan_version_patch=0
# init=random
# enable_random_init=1
# seed=35
# chain_id=1
# iter=2000
# warmup=1000
# save_warmup=1
# thin=1
# refresh=200
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.95
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=15
# sampler_t=NUTS(diag_e)
# sample_file=bayes/samples/performance.samples_1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,shape1.1,shape1.2,shape1.3,shape1.4,shape1.5,shape1.6,shape1.7,shape1.8,shape1.9,shape1.10,shape1.11,shape1.12,shape1.13,shape1.14,shape2.1,shape2.2,shape2.3,shape2.4,shape2.5,shape2.6,shape2.7,shape2.8,shape2.9,shape2.10,shape2.11,shape2.12,shape2.13,shape2.14,stretch.1,stretch.2,stretch.3,stretch.4,stretch.5,stretch.6,stretch.7,stretch.8,stretch.9,stretch.10,stretch.11,stretch.12,stretch.13,stretch.14,min_max.1.1,min_max.2.1,min_max.3.1,min_max.4.1,min_max.5.1,min_max.6.1,min_max.7.1,min_max.8.1,min_max.9.1,min_max.10.1,min_max.11.1,min_max.12.1,min_max.13.1,min_max.14.1,min_max.1.2,min_max.2.2,min_max.3.2,min_max.4.2,min_max.5.2,min_max.6.2,min_max.7.2,min_max.8.2,min_max.9.2,min_max.10.2,min_max.11.2,min_max.12.2,min_max.13.2,min_max.14.2,nu.1,nu.2,nu.3,nu.4,nu.5,nu.6,nu.7,nu.8,nu.9,nu.10,nu.11,nu.12,nu.13,nu.14,mu_shape1,mu_shape2,mu_stretch,mu_min,mu_max,mu_nu,x_min.1,x_min.2,x_min.3,x_min.4,x_min.5,x_min.6,x_min.7,x_min.8,x_min.9,x_min.10,x_min.11,x_min.12,x_min.13,x_min.14,x_max.1,x_max.2,x_max.3,x_max.4,x_max.5,x_max.6,x_max.7,x_max.8,x_max.9,x_max.10,x_max.11,x_max.12,x_max.13,x_max.14
-285.72,0.967589,0.00726275,9,511,0,333.059,4.03315,2.85706,2.528,2.06249,2.51982,3.1952,2.93818,3.02084,4.51753,2.71785,3.38597,2.58732,3.11714,3.24049,4.55463,2.4147,2.78247,3.35017,2.16318,2.05809,2.3112,3.41526,3.28421,3.52699,3.26996,2.3278,4.08524,2.41803,0.348344,0.668168,2.0137,0.441891,0.964418,1.41921,1.26518,0.599933,0.18847,0.810889,0.870259,0.973893,1.10574,1.91825,1.07242,-0.653469,-0.951199,1.03334,-1.33034,-0.883411,-1.26801,-2.59102,0.672861,-0.799827,-0.0326224,-0.716621,-0.328247,-0.880679,4.00422,4.46916,5.10255,4.83793,4.87651,4.34837,4.64667,6.18207,3.80362,4.88805,4.40365,5.17308,4.70112,4.45565,7.12452,4.2386,12.0827,7.61744,8.81351,8.46325,6.71365,6.37274,11.2327,7.24016,6.76653,4.36271,6.34552,18.8312,3.06715,3.07592,0.93349,-0.550457,4.75996,0.536986,1.07242,-0.653469,-0.951199,1.03334,-1.33034,-0.883411,-1.26801,-2.59102,0.672861,-0.799827,-0.0326224,-0.716621,-0.328247,-0.880679,4.00422,4.46916,5.10255,4.83793,4.87651,4.34837,4.64667,6.18207,3.80362,4.88805,4.40365,5.17308,4.70112,4.45565
-281.629,0.956992,0.00726275,10,1023,0,352.048,4.25805,3.42974,2.66115,2.13911,2.54695,3.65086,3.05809,2.87969,5.34274,3.90111,3.33767,2.93663,3.21878,3.30619,3.80233,2.24516,2.6294,3.00999,2.24407,2.01201,2.19812,3.09594,5.18334,4.33302,3.67845,2.4169,3.23834,2.33235,0.307978,0.743175,1.98204,0.518084,1.03781,1.30991,1.23196,0.570927,0.149126,0.871979,0.895118,0.982197,1.15234,1.79297,1.06399,-0.230927,-1.13503,1.25552,-1.13641,-1.25093,-1.66271,-1.91517,0.729931,-0.84935,0.117036,-1.11158,-0.716777,-0.985196,3.86896,4.96192,5.1075,4.91251,4.97475,4.27104,4.38183,6.44855,3.71087,4.66991,4.68664,4.89421,4.38376,4.47261,6.59957,4.27538,12.9664,7.56482,9.9277,8.12931,6.46964,7.06157,11.8745,7.96111,6.86371,4.00344,6.83535,17.826,3.42302,3.0549,0.650362,-0.656778,4.60938,0.540556,1.06399,-0.230927,-1.13503,1.25552,-1.13641,-1.25093,-1.66271,-1.91517,0.729931,-0.84935,0.117036,-1.11158,-0.716777,-0.985196,3.86896,4.96192,5.1075,4.91251,4.97475,4.27104,4.38183,6.44855,3.71087,4.66991,4.68664,4.89421,4.38376,4.47261
-276.27,0.998246,0.00726275,9,511,0,325.903,2.78601,3.06965,2.47961,2.97919,3.83835,3.03914,2.80473,2.36822,4.27101,2.7018,4.43607,2.82048,3.30962,3.64554,3.51987,3.69628,2.44406,4.82019,3.1901,2.05434,2.75142,3.28393,2.26348,3.17066,3.47389,2.34935,3.34432,2.04663,0.316798,0.603439,1.86579,0.36923,0.862337,1.5125,1.08087,0.535982,0.162206,1.10828,0.623818,1.69873,0.933911,1.57428,1.46794,-0.293723,-1.28499,0.854769,-2.14167,-1.18432,-2.03944,0.0429566,0.789587,0.390619,-0.8506,-0.499251,-0.701965,-1.65602,4.42588,5.23139,5.09607,5.14427,5.12612,4.4361,4.95384,5.80033,3.36594,4.33155,4.55577,4.73347,4.39448,4.38247,9.79415,5.40444,11.7591,7.60546,8.54728,11.6934,5.53495,4.11932,11.016,4.8776,4.85486,8.59046,5.15584,13.4691,2.91768,3.40629,1.2637,-0.580325,4.96985,0.66756,1.46794,-0.293723,-1.28499,0.854769,-2.14167,-1.18432,-2.03944,0.0429566,0.789587,0.390619,-0.8506,-0.499251,-0.701965,-1.65602,4.42588,5.23139,5.09607,5.14427,5.12612,4.4361,4.95384,5.80033,3.36594,4.33155,4.55577,4.73347,4.39448,4.38247
-268.343,0.999902,0.00726275,10,1023,0,313.458,5.14779,2.66683,3.31901,3.15209,3.43817,3.66902,2.13798,3.57947,5.00651,3.79369,3.14198,3.9232,4.31419,3.44725,4.4744,3.11443,2.51038,3.68122,3.28117,2.05522,2.02906,3.73556,2.71645,3.52073,2.89235,3.07101,5.05576,2.49399,0.228018,0.685285,1.56601,0.464933,1.13223,1.1594,1.11826,0.456978,0.18995,0.645095,1.09504,0.845035,0.716432,1.74028,-0.116163,0.179033,-2.68342,0.579084,-1.31555,-2.20476,-1.10847,-2.05673,0.738863,-1.28122,0.440126,-3.1924,-1.90173,-1.15916,4.54552,4.39427,5.06217,4.59965,4.75459,4.46181,4.85906,5.87945,3.34573,4.8111,4.39425,5.27071,4.9254,4.4659,8.46985,4.25196,11.2958,8.47695,7.6004,8.28797,6.85912,4.1635,11.4699,5.04365,5.79202,5.81645,5.62775,16.7735,3.49927,3.52067,1.29476,-0.906266,4.67462,0.628478,-0.116163,0.179033,-2.68342,0.579084,-1.31555,-2.20476,-1.10847,-2.05673,0.738863,-1.28122,0.440126,-3.1924,-1.90173,-1.15916,4.54552,4.39427,5.06217,4.59965,4.75459,4.46181,4.85906,5.87945,3.34573,4.8111,4.39425,5.27071,4.9254,4.4659
-258.289,0.994588,0.00726275,10,1023,0,303.338,3.89955,5.15296,2.90406,3.46465,2.53817,3.33743,2.72759,2.61026,3.98512,2.60396,4.46005,2.31757,3.41137,3.40476,3.33144,3.5661,2.58529,3.93149,2.15332,3.05534,3.78111,2.82199,2.24645,3.28914,4.12979,3.22879,5.05843,3.51774,0.38157,0.598229,1.88641,0.39708,1.01816,1.20453,1.13695,0.528683,0.131943,0.990726,0.735597,1.15565,0.78335,1.76546,1.10001,-2.27914,-1.93251,0.381217,-1.09824,-1.36194,-0.364439,-0.834031,-0.122544,0.107763,-0.737053,-0.26223,-0.690435,-0.722486,4.1646,5.05497,5.06606,4.81545,4.82427,4.9886,5.10599,5.50886,3.63976,4.71468,4.70462,5.44925,4.95365,4.89131,9.5052,5.30517,13.8992,6.36439,8.87533,11.3524,5.3515,6.01097,11.3007,8.19134,5.7888,5.80348,5.64081,17.2346,3.60823,3.50063,0.830607,-0.482262,4.77293,0.503423,1.10001,-2.27914,-1.93251,0.381217,-1.09824,-1.36194,-0.364439,-0.834031,-0.122544,0.107763,-0.737053,-0.26223,-0.690435,-0.722486,4.1646,5.05497,5.06606,4.81545,4.82427,4.9886,5.10599,5.50886,3.63976,4.71468,4.70462,5.44925,4.95365,4.89131
-260.098,0.993698,0.00726275,9,1023,0,301.312,3.81288,4.66757,2.78001,3.45237,2.49304,3.19972,2.68284,2.59381,4.17799,2.62352,4.72101,2.38782,3.17357,3.33523,3.22221,3.28562,2.51384,3.86753,2.05983,2.77506,3.66501,2.84488,2.18074,3.00924,4.2605,3.04179,5.28146,3.50729,0.37225,0.588442,1.93412,0.394617,1.05507,1.19612,1.12151,0.550353,0.137756,0.961715,0.73466,1.15946,0.792047,1.81334,1.07042,-2.46555,-1.85189,0.233987,-1.41,-1.35195,-0.402997,-0.57963,0.0599685,-0.147044,-0.774776,-0.546348,-0.640054,-0.823386,4.26953,5.13519,5.07525,4.6432,4.76839,5.00265,5.17166,5.6999,3.83395,4.53036,4.77905,5.10631,5.08438,4.98538,9.38748,5.05937,14.0723,6.08536,8.59512,11.4815,5.67296,6.12287,11.2613,8.33698,5.8258,5.68051,5.62088,17.3814,3.59332,3.51356,0.699297,-0.510405,4.78143,0.50399,1.07042,-2.46555,-1.85189,0.233987,-1.41,-1.35195,-0.402997,-0.57963,0.0599685,-0.147044,-0.774776,-0.546348,-0.640054,-0.823386,4.26953,5.13519,5.07525,4.6432,4.76839,5.00265,5.17166,5.6999,3.83395,4.53036,4.77905,5.10631,5.08438,4.98538
-259.028,0.991179,0.00726275,10,1023,0,298.231,3.72926,3.49985,2.85607,2.12602,2.91305,3.49794,3.048,3.37535,3.70196,3.66342,3.17945,3.01007,2.2885,2.95243,4.24933,4.05203,3.03139,3.6116,3.59124,3.39688,2.63685,2.68768,5.81042,2.8313,3.6357,2.70171,3.28507,3.77057,0.277137,0.589309,1.89574,0.492514,0.915631,1.02594,1.08943,0.451517,0.167792,0.98357,0.952335,1.12971,1.11622,1.8538,1.1635,-0.171825,-1.14583,1.20991,-2.00807,-1.74571,-1.54583,-1.80257,0.668006,-0.34549,0.354302,-1.76007,0.227292,-0.348308,4.42526,4.61734,5.12141,4.99341,5.54872,5.11954,5.06356,5.22017,4.65208,4.34095,4.78157,5.00723,4.43614,5.01619,6.93126,4.24776,11.1893,9.67977,7.99356,9.28461,7.47442,5.01575,11.9541,5.02599,5.96907,7.5649,6.40247,15.4891,3.19353,3.47668,1.2525,-0.7246,4.91133,0.790172,1.1635,-0.171825,-1.14583,1.20991,-2.00807,-1.74571,-1.54583,-1.80257,0.668006,-0.34549,0.354302,-1.76007,0.227292,-0.348308,4.42526,4.61734,5.12141,4.99341,5.54872,5.11954,5.06356,5.22017,4.65208,4.34095,4.78157,5.00723,4.43614,5.01619
-259.236,0.984918,0.00726275,9,1023,0,299.309,3.47502,3.69396,2.7683,2.12914,3.06877,4.56856,2.6532,2.79323,4.75851,3.70777,2.60844,3.21283,2.83069,3.22235,4.163,3.16443,2.42143,5.14044,2.68445,3.64068,2.42611,3.11803,2.70626,3.09659,3.42519,2.44111,3.67709,3.07478,0.390404,0.605148,1.74177,0.452018,0.879323,1.14993,1.13353,0.543806,0.137065,1.08175,1.20602,0.951917,1.13896,1.91342,1.21672,-0.160104,-2.09699,1.41414,-1.27074,-2.46685,-1.54243,-0.856533,0.406815,-0.602642,0.812504,-1.73105,-0.310142,-0.443897,4.37472,4.50969,5.10035,5.43377,4.80699,5.01709,4.96143,5.5926,3.887,4.35769,4.61743,4.9561,4.79134,4.72731,7.60185,4.65361,12.5884,8.02459,6.14157,10.4725,6.52311,5.17481,9.70296,5.21666,6.30911,6.33532,7.12342,14.3334,3.50494,3.38495,1.1718,-0.422622,4.83152,0.702351,1.21672,-0.160104,-2.09699,1.41414,-1.27074,-2.46685,-1.54243,-0.856533,0.406815,-0.602642,0.812504,-1.73105,-0.310142,-0.443897,4.37472,4.50969,5.10035,5.43377,4.80699,5.01709,4.96143,5.5926,3.887,4.35769,4.61743,4.9561,4.79134,4.72731
-266.411,0.994867,0.00726275,9,511,0,305.013,3.52548,4.21795,2.65755,3.87927,2.87389,3.73518,3.15137,3.57119,3.40383,2.82581,2.41301,3.60128,3.84147,2.61733,2.75431,3.0075,3.51741,2.75366,3.31442,3.01465,4.79274,2.22279,4.48495,4.83,3.42531,3.62203,3.16868,2.80724,0.494081,0.551561,1.88887,0.497345,1.28387,1.07126,0.889574,0.654454,0.182859,0.906391,0.899887,1.02343,0.637401,1.88312,1.3071,-0.783626,-0.441638,0.183581,-0.627955,-1.79467,-1.5939,-2.0054,1.02918,-0.035213,0.787623,-1.31823,-2.23694,-0.135485,4.12272,4.52311,5.26566,4.25229,5.03272,4.85825,5.83428,5.18727,3.92913,5.1819,4.98769,5.01125,4.62484,4.89057,8.20511,3.87084,10.4503,7.8957,7.40553,10.7275,6.34766,7.09314,11.5217,8.17896,5.98475,5.58742,5.12578,14.9942,3.35177,3.29304,0.815535,-0.460785,4.86376,0.704621,1.3071,-0.783626,-0.441638,0.183581,-0.627955,-1.79467,-1.5939,-2.0054,1.02918,-0.035213,0.787623,-1.31823,-2.23694,-0.135485,4.12272,4.52311,5.26566,4.25229,5.03272,4.85825,5.83428,5.18727,3.92913,5.1819,4.98769,5.01125,4.62484,4.89057
-269.504,0.986968,0.00726275,9,1023,0,311.497,3.98894,3.85103,2.06521,2.01459,2.18904,3.24225,2.44887,3.57549,2.62918,3.8024,4.42673,2.92879,3.22904,3.49115,4.70012,3.18076,2.02741,4.3057,2.04802,3.67848,2.5667,4.32287,2.63741,3.51041,3.86491,2.62705,4.64112,4.05811,0.224358,0.581446,1.97764,0.620979,1.04037,1.3862,1.01714,0.431475,0.229036,0.920475,0.875658,1.06277,0.909206,1.80869,0.584243,-0.286389,-0.969296,1.47523,-1.10438,-0.666871,-1.02606,-1.16044,1.55825,-0.412892,-0.492262,-0.961141,-0.278993,-0.846524,4.53922,4.32555,5.04386,5.13072,4.99878,5.00952,4.95626,5.67231,4.11789,4.33208,4.62305,4.76462,4.75514,4.93556,8.44819,4.97171,12.9055,7.45454,10.8069,10.2041,4.96223,5.03955,12.3106,4.67343,5.66721,4.96032,5.35346,16.9839,2.95358,3.5939,0.862791,-0.295862,4.60636,0.582321,0.584243,-0.286389,-0.969296,1.47523,-1.10438,-0.666871,-1.02606,-1.16044,1.55825,-0.412892,-0.492262,-0.961141,-0.278993,-0.846524,4.53922,4.32555,5.04386,5.13072,4.99878,5.00952,4.95626,5.67231,4.11789,4.33208,4.62305,4.76462,4.75514,4.93556
-274.091,0.959198,0.00726275,10,1023,0,317.714,4.65951,4.08181,2.21272,2.06879,2.65775,3.04825,3.12954,2.50302,2.28048,2.4963,3.53555,2.12003,3.12234,3.8898,2.352,2.50717,2.37465,2.73531,2.01702,2.87846,2.48241,2.68377,3.30985,4.25061,3.97163,2.16583,2.38825,2.09629,0.360172,0.551876,2.37953,0.477687,0.858501,1.30623,1.23387,0.811633,0.243465,0.97361,0.878328,1.3164,0.977561,1.71907,0.424794,-1.1871,-0.471929,1.00569,-2.19419,-1.18528,-1.58245,-0.265959,1.82419,0.174365,0.0776405,-0.274159,-1.41478,-1.81464,4.10859,4.27446,5.02495,5.03867,4.96222,5.02002,4.51584,5.36246,4.25396,5.14429,4.7605,4.86881,4.20375,4.32363,8.39638,4.6515,11.7094,7.13426,9.09713,10.3718,8.15807,6.8917,9.74075,7.77251,6.06246,5.89313,6.62072,15.1084,3.18412,2.8016,0.880343,-0.231191,4.91861,0.637059,0.424794,-1.1871,-0.471929,1.00569,-2.19419,-1.18528,-1.58245,-0.265959,1.82419,0.174365,0.0776405,-0.274159,-1.41478,-1.81464,4.10859,4.27446,5.02495,5.03867,4.96222,5.02002,4.51584,5.36246,4.25396,5.14429,4.7605,4.86881,4.20375,4.32363
-268.502,0.966115,0.00726275,9,511,0,318.085,4.25727,4.74358,2.36082,3.28854,2.56494,3.27157,2.12948,2.35862,2.5261,3.33327,4.42708,2.16374,3.78894,3.65998,3.71359,3.9202,2.37858,2.90766,2.03017,3.14065,2.33898,3.01314,3.03088,2.90932,3.06643,2.13737,4.74552,3.0419,0.354133,0.564441,1.79557,0.448181,1.17838,1.21723,1.13037,0.605117,0.159563,1.18003,0.833408,0.892724,0.824244,1.50843,0.781586,-1.49128,-1.07112,0.690505,-2.0083,-1.43444,-0.376915,-0.0939201,1.10504,-0.339357,-0.678889,-1.46282,-0.984482,-1.46987,4.30021,4.74092,5.04817,4.34247,4.94859,5.08184,4.71182,5.41973,4.26045,4.64826,4.38302,4.99496,4.81018,4.79939,9.95726,5.77798,12.6008,6.44018,10.7091,11.9278,5.23367,4.79108,10.766,6.47085,5.48709,6.32874,5.48892,17.0936,3.31779,2.76773,0.834311,-0.77163,4.73217,0.584883,0.781586,-1.49128,-1.07112,0.690505,-2.0083,-1.43444,-0.376915,-0.0939201,1.10504,-0.339357,-0.678889,-1.46282,-0.984482,-1.46987,4.30021,4.74092,5.04817,4.34247,4.94859,5.08184,4.71182,5.41973,4.26045,4.64826,4.38302,4.99496,4.81018,4.79939
-264.403,0.943553,0.00726275,9,511,0,310.412,3.61368,4.22589,2.48067,2.98104,2.42492,3.01365,2.41149,2.50535,2.61411,2.57261,3.50935,2.60047,3.34633,4.28119,4.73403,3.23322,2.41933,3.03408,2.04438,3.5524,2.10511,3.65145,4.34538,4.13411,3.57667,2.42116,2.75014,4.16619,0.26162,0.47727,2.17835,0.507118,0.83602,1.39004,1.2408,0.665408,0.177402,0.89808,0.893809,1.19139,0.732457,1.69106,0.920346,-2.20514,-1.11589,0.798266,-1.53448,-0.635504,-0.795001,-0.228459,1.49042,0.248545,0.1261,-0.917504,-1.46941,-1.47347,4.46695,4.75777,5.05118,4.47249,4.83098,5.0522,4.95025,5.7005,4.41388,4.88554,4.51231,5.00171,4.55086,4.90345,8.31886,4.64892,12.7558,6.24632,7.29744,9.30867,7.37102,5.60459,10.1947,7.45318,6.45487,4.96752,5.16388,16.9833,2.93221,3.44087,0.51053,-0.389107,4.9393,0.671225,0.920346,-2.20514,-1.11589,0.798266,-1.53448,-0.635504,-0.795001,-0.228459,1.49042,0.248545,0.1261,-0.917504,-1.46941,-1.47347,4.46695,4.75777,5.05118,4.47249,4.83098,5.0522,4.95025,5.7005,4.41388,4.88554,4.51231,5.00171,4.55086,4.90345
-265.685,0.983473,0.00726275,9,1023,0,309.748,5.13168,4.26193,3.19974,2.59598,2.79907,2.80906,2.48578,3.17736,3.90868,3.73925,3.29896,2.72539,3.11399,3.90791,2.89553,5.85246,3.27895,4.4241,2.13348,2.71573,2.12123,3.34842,4.37828,3.88056,4.38182,4.26366,4.93583,4.06108,0.25895,0.463574,1.58575,0.354619,0.901445,1.31824,1.47873,0.575076,0.142978,1.03323,0.940642,0.926917,0.943093,1.40712,-0.144174,-0.785315,-1.63731,1.12891,-2.17238,-0.375538,-0.385613,-1.34754,0.739692,-0.270867,0.150759,-0.541076,-0.793328,-1.59543,4.08635,4.92083,5.18821,4.981,4.82838,4.67504,4.68004,5.47738,4.19647,4.41504,5.18599,5.67323,5.00467,5.17892,6.09734,4.06911,11.9739,6.37958,7.28754,8.48576,7.45756,6.53831,11.3902,4.90478,6.16189,5.46893,6.23625,14.9033,3.46876,3.9747,0.829733,-0.206681,4.7903,0.63924,-0.144174,-0.785315,-1.63731,1.12891,-2.17238,-0.375538,-0.385613,-1.34754,0.739692,-0.270867,0.150759,-0.541076,-0.793328,-1.59543,4.08635,4.92083,5.18821,4.981,4.82838,4.67504,4.68004,5.47738,4.19647,4.41504,5.18599,5.67323,5.00467,5.17892
-260.126,0.990926,0.00726275,9,511,0,296.323,5.34463,4.1826,3.3412,2.96439,2.56342,2.46213,2.58874,2.70332,4.05235,3.78735,3.3579,3.44333,3.05795,3.79571,3.00416,3.70421,3.10044,3.89962,2.19337,2.49901,2.01277,4.20651,5.0073,3.47904,4.2745,3.431,4.01963,3.76209,0.281426,0.465347,1.81551,0.461073,0.911614,1.35581,1.1452,0.569399,0.154509,1.0267,0.917582,1.13072,0.888788,1.60828,-0.293722,-0.759018,-2.02091,0.670695,-1.65942,-0.738364,-1.45152,-0.494034,0.677179,-0.374895,0.409294,-1.32005,-0.465928,-1.36689,4.28545,4.6579,5.1856,4.72357,5.04413,4.93515,4.53252,5.8331,3.82357,4.39546,4.72078,4.95198,4.63383,5.0074,6.52611,3.86894,10.9168,7.31292,7.44284,9.29796,6.93863,5.25641,11.6517,5.69526,6.81028,5.62439,6.55136,15.1982,3.17568,3.93114,1.06341,-0.500118,4.93377,0.73553,-0.293722,-0.759018,-2.02091,0.670695,-1.65942,-0.738364,-1.45152,-0.494034,0.677179,-0.374895,0.409294,-1.32005,-0.465928,-1.36689,4.28545,4.6579,5.1856,4.72357,5.04413,4.93515,4.53252,5.8331,3.82357,4.39546,4.72078,4.95198,4.63383,5.0074
-265.158,0.981972,0.00726275,9,511,0,315.414,3.45434,4.05081,3.20774,3.18533,2.27365,2.6326,2.54321,3.24151,4.84846,3.96888,3.25421,2.54499,3.15321,3.62659,4.58477,3.36681,2.82021,4.21997,2.25938,2.82553,2.01027,4.14319,2.31263,5.77545,4.12024,2.91815,3.60785,3.90814,0.237298,0.547367,1.872,0.29764,1.17643,1.62801,1.25569,0.609155,0.163162,0.699981,1.04259,0.936401,0.930799,1.61069,1.18515,-0.172756,-2.05393,0.271033,-0.356932,-0.560964,-1.49602,-1.04551,0.204078,-0.7381,0.632218,-0.947487,-0.576324,-0.944066,4.41381,4.28706,5.00376,5.1203,4.84772,4.92917,4.6023,5.70258,3.66991,4.99302,4.65814,5.19859,4.45862,5.03011,7.18404,4.21885,13.2646,7.07643,9.15493,10.4499,8.08773,6.42042,11.5998,5.78279,6.15647,6.25891,5.55316,14.2169,3.51131,3.38903,0.760854,-0.121233,5.05636,0.625081,1.18515,-0.172756,-2.05393,0.271033,-0.356932,-0.560964,-1.49602,-1.04551,0.204078,-0.7381,0.632218,-0.947487,-0.576324,-0.944066,4.41381,4.28706,5.00376,5.1203,4.84772,4.92917,4.6023,5.70258,3.66991,4.99302,4.65814,5.19859,4.45862,5.03011
-260.396,0.994217,0.00726275,9,1023,0,307.454,3.10425,2.9209,3.01105,3.30947,2.17009,2.59239,2.76179,2.68329,3.88131,4.00196,4.54102,3.13031,3.05399,3.74888,3.62152,4.66844,2.54704,3.76932,2.34166,2.68523,2.02693,2.37711,2.35798,3.42142,3.80972,3.22747,4.1439,2.77182,0.507195,0.475682,1.60621,0.439258,1.22797,1.50871,1.06932,0.606211,0.131766,0.88704,0.985438,1.13833,0.856565,1.67373,1.4632,0.192635,-1.89661,0.710551,-1.27067,-0.312812,-1.5841,-0.942974,0.976592,-0.694783,-0.233808,-1.01895,-0.456123,-1.24898,4.33053,5.33428,4.92485,4.67802,5.06952,4.96156,4.76533,5.46059,3.57696,4.35822,4.43328,5.00898,4.82085,4.59072,8.98314,3.29258,10.5498,6.58758,9.38669,10.9373,6.8823,5.30443,10.0089,5.88748,6.09294,5.65503,6.01725,14.5731,3.4175,3.30908,0.622303,-0.522276,4.6426,0.639076,1.4632,0.192635,-1.89661,0.710551,-1.27067,-0.312812,-1.5841,-0.942974,0.976592,-0.694783,-0.233808,-1.01895,-0.456123,-1.24898,4.33053,5.33428,4.92485,4.67802,5.06952,4.96156,4.76533,5.46059,3.57696,4.35822,4.43328,5.00898,4.82085,4.59072
-263.351,0.998783,0.00726275,9,511,0,302.785,3.28983,3.01204,2.79129,2.42129,2.33359,2.67304,2.64286,2.28409,3.42974,4.53629,3.66111,2.55761,3.4788,2.89794,3.00211,2.61984,2.82174,2.76375,2.35561,2.42537,2.09369,3.35243,2.71784,4.14442,3.86359,2.53304,2.8738,3.7325,0.434959,0.816871,1.66381,0.57712,1.09125,1.4402,1.02143,0.55818,0.203194,0.793711,0.750742,1.1386,0.805914,1.88781,1.40172,-0.666541,-1.70056,1.20344,-0.887751,-0.52413,-1.66748,-0.382783,0.724572,-1.1106,-0.0817574,-0.917064,-2.34802,-0.262777,4.2401,4.92257,5.11016,4.43865,4.98177,4.78496,4.96979,6.14049,3.88107,4.51222,4.7384,5.0125,4.47785,5.0977,7.80817,6.77891,9.57139,8.17239,9.18905,8.88448,5.91989,4.58029,11.0337,7.1123,6.16767,7.70444,6.6198,19.5934,3.06014,3.30453,0.84643,-0.142139,4.44451,0.674417,1.40172,-0.666541,-1.70056,1.20344,-0.887751,-0.52413,-1.66748,-0.382783,0.724572,-1.1106,-0.0817574,-0.917064,-2.34802,-0.262777,4.2401,4.92257,5.11016,4.43865,4.98177,4.78496,4.96979,6.14049,3.88107,4.51222,4.7384,5.0125,4.47785,5.0977
-264.728,0.982971,0.00726275,10,1023,0,302.548,4.07805,2.28755,2.49966,2.76131,2.73172,3.49431,2.98068,2.69251,4.70252,3.75943,2.86069,3.04236,2.58622,3.58282,3.77819,2.6388,3.01072,4.44441,2.30189,3.48414,2.17182,3.11867,3.43963,2.59956,4.25182,2.15945,2.84446,3.04083,0.408636,0.787689,1.96507,0.421667,0.885498,1.24731,1.00258,0.632563,0.146068,0.984035,1.11316,0.952218,1.03048,1.66501,0.960244,0.461749,-0.875478,1.00169,-2.22738,-1.51529,-1.44649,-0.835204,0.160636,-0.564938,0.665927,-2.11769,-0.177761,-1.35384,4.25915,4.8502,5.13192,4.90471,5.0337,4.96037,4.70589,5.59741,3.8113,4.27108,4.75537,4.86504,4.44297,4.77029,7.89387,4.80216,9.4697,7.78752,8.59248,8.61042,6.17007,3.68594,12.3702,6.62301,6.35069,6.12736,5.9325,20.3061,3.25338,2.58288,0.977231,-0.779624,4.39035,0.654322,0.960244,0.461749,-0.875478,1.00169,-2.22738,-1.51529,-1.44649,-0.835204,0.160636,-0.564938,0.665927,-2.11769,-0.177761,-1.35384,4.25915,4.8502,5.13192,4.90471,5.0337,4.96037,4.70589,5.59741,3.8113,4.27108,4.75537,4.86504,4.44297,4.77029
-256.178,0.950254,0.00726275,9,511,0,302.486,5.04869,2.77608,2.67489,3.14749,2.7051,3.00177,2.74395,2.9595,3.71043,3.24297,3.86969,2.53384,3.84876,3.56343,2.96851,2.80869,2.4783,2.46496,2.28213,2.32921,2.35924,4.30837,2.78695,4.46897,2.4612,2.694,4.29837,3.84313,0.329526,0.789301,1.71843,0.493354,0.94883,1.17961,1.11035,0.40012,0.168965,0.847723,0.956838,1.24666,0.763136,1.61891,0.424704,-0.302872,-1.99284,0.728631,-1.44454,-1.6048,-1.77506,-1.22061,0.870176,0.0327338,-0.340043,-0.979494,-1.13816,-1.14361,4.14173,4.95645,5.01045,4.29327,4.90672,4.84475,4.85007,6.12255,3.98702,4.59602,4.23539,5.01639,4.63484,5.09063,8.8817,5.21219,10.6615,7.71908,7.53459,10.4806,7.13363,4.88356,11.3581,5.11713,6.46081,6.36101,5.1025,15.2538,3.46449,3.58754,0.713999,-0.406353,4.62479,0.562374,0.424704,-0.302872,-1.99284,0.728631,-1.44454,-1.6048,-1.77506,-1.22061,0.870176,0.0327338,-0.340043,-0.979494,-1.13816,-1.14361,4.14173,4.95645,5.01045,4.29327,4.90672,4.84475,4.85007,6.12255,3.98702,4.59602,4.23539,5.01639,4.63484,5.09063
